DRIVER_ID
T20060031465-A
T20130026207-A
T20160006394-B
T20100015142-B
T20150009654-B
T20140017652-A
T20170005691-B
T20140016296-A
T20180015270-A
T20100022056-A
T20100046590-A
T20130014600-A
T20150010445-A
T20190003018-A
T20060018995-A
T20150001807-A
T20140015774-A
T20160000385-C
T20060043707-A
T20140021525-A
T20140017629-B
T20170020805-A
T20170003144-A
T20080045166-A
T20170019957-A
T20110022756-A
T20160012345-C
T20150023831-C
T20180021193-A
T20130026927-A
T20180012468-B
T20110040489-B
T20060026924-A
T20080047230-A
T20080040149-B
T20110007143-C
T20130014614-B
T20080042838-A
T20110016248-B
T20060024162-B
T20140004503-B
T20160008727-D
T20100024193-A
T20080044139-B
T20160020628-B
T20120006230-A
T20080018119-B
T20150017679-B
T20190004921-A
T20110035990-A
T20130007795-A
T20160018390-B
T20140019891-A
T20130006031-B
T20130024390-A
T20170021374-A
T20070044422-A
T20110013088-A
T20060048546-B
T20150001535-A
T20160010274-A
T20160006708-A
T20130012598-B
T20160011666-E
T20060002302-A
T20130002101-B
T20110022073-A
T20130011234-B
T20170011112-C
T20150019849-A
T20090046618-A
T20110019958-A
T20190004477-D
T20150021413-A
T20190024829-B
T20140017162-A
T20080039160-A
T20090001546-A
T20090018319-A
T20110007849-B
T20130024071-A
T20060040836-A
T20150026493-A
T20060014195-A
T20150024622-A
T20110029850-B
T20150014446-B
T20160007979-A
T20150024844-B
T20160004882-A
T20150027127-A
T20120017805-A
T20060027382-A
T20180011829-C
T20110014971-C
T20190000794-B
T20130002009-A
T20080046375-A
T20080040064-A
T20060033181-B
T20180009657-B
T20140017293-B
T20090008898-B
T20150016818-A
T20090001019-C
T20150024272-A
T20160015426-B
T20120011428-A
T20160009227-B
T20060037350-A
T20140020396-A
T20140007040-C
T20160007091-A
T20080039192-A
T20150004341-A
T20080003659-A
T20170003637-A
T20160014573-D
T20160020684-A
T20110034424-A
T20120026424-A
T20150015431-C
T20180007639-B
T20200006495-A
T20100015730-B
T20080022340-B
T20070021377-A
T20190025254-A
T20070019368-A
T20080000041-B
T20100029151-B
T20160010296-F
T20150013715-C
T20090015810-A
T20110040793-A
T20170007434-A
T20160015031-A
T20190015963-B
T20130011369-B
T20180022864-A
T20130018818-C
T20170010400-A
T20090021315-A
T20190016734-A
T20120015192-A
T20180009328-A
T20060038817-B
T20150010663-B
T20170015661-A
T20110040106-B
T20120019224-C
T20130001936-B
T20060046647-A
T20140006714-A
T20160002013-A
T20190006277-C
T20190022825-B
T20060017848-C
T20080001644-A
T20060022267-A
T20190001912-A
T20100004563-B
T20190002326-A
T20170024347-B
T20130021695-A
T20190008327-B
T20130020303-A
T20190013706-A
T20160017016-D
T20160006323-A
T20160026717-B
T20090024598-B
T20080005810-A
T20140026636-A
T20110040211-C
T20150011047-B
T20150001666-D
T20140023343-B
T20060035737-B
T20140000542-A
T20060040241-A
T20080034728-A
T20080005758-A
T20120022803-B
T20150019091-A
T20100015843-C
T20110038800-D
T20200010761-A
T20090002898-A
T20150015726-A
T20110027850-B
T20090016147-A
T20120025809-A
T20090042150-B
T20170006880-A
T20140026319-A
T20120020409-A
T20130007024-B
T20060048361-A
T20180003485-B
T20090034157-A
T20090008901-A
T20090000716-A
T20130021392-B
T20070015951-A
T20130017262-A
T20110021528-B
T20150017349-D
T20110011400-A
T20170020334-A
T20060026539-A
T20070027071-A
T20060042859-B
T20160018057-A
T20150012483-B
T20080018961-A
T20150025440-A
T20100020329-A
T20150007722-A
T20100049138-A
T20150000321-B
T20060003954-B
T20150022795-A
T20130016905-B
T20100022924-A
T20090031556-B
T20140006296-A
T20080033384-A
T20080003173-A
T20110032983-A
T20140021646-B
T20160022180-A
T20140005166-A
T20100015995-B
T20100043859-B
T20120025246-B
T20160005042-B
T20190019898-A
T20120002482-F
T20190014296-A
T20170014244-B
T20170003536-B
T20060044282-A
T20140004647-B
T20070030256-B
T20130024198-B
T20100021128-B
T20120020619-B
T20190010096-B
T20060013592-A
T20150013513-A
T20090041187-B
T20070041014-A
T20140000282-A
T20150022243-B
T20150011377-A
T20190001761-C
T20120011390-B
T20070019682-B
T20150000339-B
T20100023260-B
T20080031128-A
T20130025272-B
T20190011332-A
T20130011927-B
T20200000457-A
T20120015541-A
T20090018763-B
T20150024990-B
T20060026366-A
T20170023899-A
T20160025652-A
T20120019528-A
T20150019760-B
T20130008728-B
T20160019442-A
T20160020384-B
T20120020054-A
T20100007694-B
T20060012379-A
T20110007791-A
T20100015970-A
T20070018949-A
T20150001238-B
T20140026221-B
T20130015892-A
T20160014758-A
T20060000132-A
T20140011569-A
T20150009899-A
T20140022501-A
T20080017957-A
T20150009373-C
T20140004563-D
T20150015568-A
T20080017600-B
T20090023102-B
T20070016102-A
T20070007671-A
T20080034146-A
T20080013279-B
T20190004601-B
T20120015174-A
T20100040933-B
T20110038185-A
T20160020092-B
T20180001700-B
T20140016144-B
T20080047284-A
T20110001434-A
T20150020946-B
T20060024959-A
T20140022585-A
T20150005774-B
T20190017515-B
T20110039844-B
T20070028676-A
T20110021163-A
T20130006306-A
T20140019983-A
T20060042218-A
T20190010754-A
T20130011551-A
T20090018469-D
T20100024492-A
T20090043927-A
T20120021422-B
T20140001625-A
T20200011697-A
T20060047505-A
T20100010635-A
T20170005965-B
T20060032511-A
T20200015888-A
T20130012558-A
T20190025845-A
T20160008198-A
T20070011326-A
T20150026304-A
T20060040448-A
T20070013720-A
T20080001907-C
T20170003960-B
T20160015356-B
T20060042924-B
T20080048360-A
T20090005398-A
T20160023584-A
T20130007795-B
T20060033272-A
T20160022954-B
T20160020582-A
T20190009731-A
T20140016211-A
T20160018059-A
T20160023331-A
T20180018190-B
T20120022500-B
T20180018868-A
T20060037521-A
T20100010869-A
T20080028906-A
T20120009376-E
T20120014046-A
T20150006608-A
T20070045139-B
T20100022343-A
T20130018676-A
T20080009285-B
T20130006562-D
T20180018663-A
T20160002324-C
T20190023095-A
T20140026558-B
T20140025481-A
T20130015777-A
T20190015374-A
T20120028899-B
T20080048175-A
T20160027103-A
T20100003200-B
T20080041915-A
T20170013799-C
T20080021449-A
T20120029137-A
T20160005070-A
T20170011396-A
T20070025261-A
T20180003906-A
T20170000110-A
T20160007467-A
T20090005099-A
T20090026035-A
T20170008691-A
T20180007930-A
T20070014998-B
T20090028998-A
T20150009089-A
T20070033828-A
T20150026769-B
T20070047308-B
T20080016053-B
T20160026625-A
T20110008052-B
T20170012281-A
T20140024954-E
T20090015901-A
T20100041242-A
T20140025437-B
T20130014187-A
T20150002625-B
T20180018692-A
T20120019807-B
T20150015118-A
T20080039520-A
T20080006907-B
T20140000766-A
T20170024067-B
T20130002358-B
T20060028956-B
T20100038462-B
T20070042236-A
T20140017302-B
T20180004947-A
T20180004955-B
T20080021256-A
T20150012913-C
T20150008858-B
T20060008310-A
T20130026176-B
T20140011735-A
T20190001627-B
T20080030404-B
T20060004311-B
T20130002151-A
T20200002573-A
T20100050373-A
T20130025583-A
T20180022416-A
T20160008805-B
T20100050005-A
T20100023826-A
T20070043211-B
T20160006962-B
T20130021848-A
T20150018997-B
T20120026537-D
T20170015155-B
T20080033315-D
T20180004892-A
T20060028954-A
T20160023751-C
T20120024295-B
T20140000958-D
T20110036967-A
T20120025057-A
T20170024885-A
T20090040677-A
T20150013849-A
T20190010219-B
T20190001463-A
T20160006152-B
T20120018208-A
T20150024153-A
T20190021446-A
T20110018295-A
T20070000728-A
T20140007045-A
T20070045290-A
T20110034047-D
T20190010779-A
T20160011708-C
T20120026657-B
T20100018260-A
T20060022562-B
T20200004536-B
T20150014910-A
T20100026097-A
T20150000531-A
T20190017513-B
T20160013319-B
T20160018361-B
T20140008117-A
T20130001723-A
T20170010370-A
T20150008192-B
T20140027080-C
T20190009347-A
T20150015334-A
T20080022939-A
T20060011349-A
T20070042103-A
T20090027231-A
T20130010641-B
T20060017534-A
T20100020012-A
T20170008878-C
T20080020608-A
T20070020955-A
T20130003825-A
T20130021612-A
T20200000654-B
T20170021860-A
T20110020452-A
T20160008071-A
T20160019861-A
T20110004628-A
T20070023360-A
T20140008789-B
T20060039735-A
T20120004252-A
T20160002097-A
T20080013528-B
T20170019653-A
T20150014170-A
T20060009983-D
T20070041164-B
T20180009942-B
T20150014338-C
T20170010044-A
T20120019086-B
T20090020474-A
T20070024900-A
T20130003222-A
T20110029582-B
T20150021673-B
T20070035658-B
T20100011423-B
T20090049016-A
T20080011382-A
T20160011914-A
T20070042539-D
T20170003279-B
T20080029320-B
T20180005155-A
T20160012335-B
T20160007295-A
T20180009390-A
T20150010645-A
T20200014132-A
T20090046137-B
T20080012478-A
T20110041521-A
T20080034528-A
T20120016023-B
T20090010362-A
T20140000465-A
T20120001971-A
T20070011426-A
T20060030500-A
T20190006974-B
T20100043931-A
T20060028767-A
T20200003371-A
T20110019168-B
T20180021933-A
T20100028774-C
T20100003804-A
T20160019466-F
T20110020328-B
T20180003432-A
T20160016170-A
T20190011185-A
T20120026101-A
T20070008384-A
T20070002323-A
T20090015997-A
T20190024325-C
T20150001082-C
T20140020132-C
T20180001763-B
T20120022170-A
T20150009284-A
T20170021784-A
T20150026296-A
T20080017039-A
T20190015936-A
T20120007297-A
T20180019904-A
T20070030035-A
T20060002045-A
T20080027587-A
T20120010523-B
T20090026138-A
T20070027263-A
T20120018286-A
T20130011482-A
T20090030833-A
T20100038055-B
T20170002595-A
T20160023167-A
T20160003664-A
T20130008178-B
T20080002607-A
T20170024958-A
T20060020558-A
T20060035584-A
T20180018520-B
T20170012404-A
T20110039920-B
T20170023489-B
T20170022515-A
T20190022524-B
T20160022504-A
T20140005408-B
T20090037735-A
T20160009621-C
T20070019481-A
T20090000586-C
T20110032059-A
T20060008181-C
T20100036781-B
T20140006210-A
T20130016812-A
T20120025175-A
T20130008728-D
T20110026256-C
T20110041886-A
T20180010032-A
T20130003588-A
T20150004500-B
T20150010750-B
T20200012816-B
T20190004404-C
T20090040122-A
T20180023282-A
T20190018988-A
T20170005368-B
T20170018881-A
T20060009218-D
T20180003950-B
T20120004095-A
T20160010100-B
T20060029982-A
T20080014719-B
T20070040052-B
T20110041341-A
T20080043838-B
T20180004668-A
T20070005065-A
T20170013262-A
T20060003426-A
T20160027163-B
T20090029438-A
T20160025565-A
T20140002582-B
T20170017757-B
T20110011552-C
T20070028725-A
T20060021199-B
T20110041657-A
T20200009631-A
T20170022210-C
T20100019466-A
T20180018763-C
T20090021133-B
T20060033690-A
T20190022882-C
T20160016643-B
T20150000584-A
T20110030079-A
T20180005210-C
T20130014920-B
T20110029896-A
T20060004461-B
T20110002432-C
T20060027518-A
T20070010367-A
T20080029293-B
T20110000123-A
T20100014392-A
T20110022315-B
T20190004663-A
T20100036637-B
T20130011218-A
T20160009125-A
T20130009798-C
T20140022386-B
T20120003642-A
T20130015063-A
T20170004618-B
T20060043433-A
T20130019206-B
T20120005236-A
T20150021487-A
T20180014467-B
T20140024306-B
T20180013194-A
T20150025447-C
T20110036810-A
T20080047415-A
T20110031711-B
T20140003613-B
T20110036600-B
T20080015635-A
T20180024425-A
T20130009944-B
T20150004539-A
T20060044417-A
T20110014138-A
T20100002333-A
T20060013779-A
T20190020777-A
T20060039113-B
T20160016002-B
T20080038346-B
T20090024687-C
T20120014960-B
T20160017844-B
T20170012736-A
T20110041661-A
T20170005864-E
T20160003339-A
T20160001511-B
T20110033413-D
T20170022969-B
T20070047143-B
T20060015073-A
T20070038175-A
T20170002670-A
T20080028624-A
T20120028301-A
T20180010745-B
T20190014063-C
T20090010895-A
T20190013092-A
T20180019660-C
T20140013620-B
T20060040349-B
T20140021685-A
T20160011868-B
T20110040138-C
T20120006578-B
T20150009500-C
T20090044235-B
T20120025644-B
T20170002196-B
T20180005508-B
T20190020979-B
T20100039282-A
T20120026993-A
T20170017004-C
T20190000358-B
T20150002974-A
T20080003030-A
T20140006559-A
T20110040132-A
T20080029810-B
T20100035449-A
T20070029819-A
T20200008547-A
T20180023281-B
T20160022267-A
T20160018435-B
T20180022221-A
T20060023067-B
T20190012869-B
T20180020693-B
T20110000712-B
T20080015239-A
T20080020646-A
T20130003834-A
T20160010736-A
T20190014995-A
T20160016418-B
T20140013445-B
T20200012962-A
T20140019085-A
T20120018525-A
T20110035389-A
T20080007254-A
T20090001751-B
T20160021804-B
T20080021385-B
T20160010648-A
T20140003801-A
T20070031863-C
T20190023892-D
T20200003461-B
T20150002173-B
T20090006702-C
T20080001767-C
T20080041420-A
T20090046533-A
T20080020526-C
T20160023723-A
T20190021050-B
T20190002048-A
T20180020578-A
T20100046348-B
T20090048662-A
T20080007110-A
T20120004559-A
T20200003599-A
T20130016967-B
T20170019787-A
T20090036155-C
T20170000305-A
T20190004613-A
T20150018096-A
T20180014151-A
T20130018004-A
T20120022956-A
T20180015023-C
T20100006747-A
T20180013888-A
T20120004275-C
T20120020243-A
T20100000162-A
T20120028502-B
T20080002202-A
T20090029422-B
T20140003248-A
T20110027119-B
T20160015922-D
T20150014793-C
T20080040702-C
T20080007068-B
T20070003763-C
T20080032260-A
T20190022437-C
T20150002209-A
T20110004934-B
T20170006641-A
T20130008944-A
T20190010298-B
T20140009277-B
T20190011473-E
T20130018834-B
T20170007300-A
T20060021381-B
T20170014617-B
T20060045347-A
T20070031334-A
T20140018700-A
T20080000125-A
T20130024284-A
T20180008202-B
T20110028650-A
T20190025093-B
T20160002875-A
T20170007710-A
T20160012536-A
T20110013413-C
T20070037802-A
T20080046927-A
T20080047135-A
T20060009902-B
T20070001509-C
T20080024182-B
T20190002262-B
T20110002262-D
T20080010082-A
T20100040227-B
T20090047789-B
T20160010782-A
T20190001676-B
T20120002866-B
T20080042938-A
T20110035952-B
T20100024886-A
T20150026363-B
T20140005682-A
T20080034273-A
T20120024566-A
T20150003988-B
T20090050157-A
T20080006052-A
T20100021645-A
T20170014618-A
T20100001161-A
T20110022799-A
T20080008488-A
T20180012252-A
T20120024140-A
T20120003637-A
T20080044792-A
T20160007246-A
T20190007297-A
T20200018186-B
T20090043442-B
T20140018437-B
T20180015671-A
T20170015913-B
T20170023993-B
T20160009993-B
T20190007477-A
T20070022526-A
T20110040255-A
T20170012388-B
T20150018588-B
T20190019074-B
T20090046357-B
T20190002335-B
T20060011126-A
T20200014744-C
T20130003513-B
T20150009044-B
T20090047120-B
T20170012730-A
T20080026291-A
T20090004675-A
T20080040810-B
T20110038530-A
T20100037808-A
T20100042684-B
T20170016913-C
T20150026660-A
T20080041071-C
T20110013954-A
T20130014056-A
T20120017764-C
T20170010252-C
T20070037602-A
T20150017994-A
T20110009119-A
T20100043779-B
T20070027074-B
T20130020153-A
T20100029710-B
T20070040697-A
T20170008789-B
T20090049359-B
T20060030456-B
T20120018342-A
T20130019695-B
T20070018649-B
T20090038202-B
T20090046871-A
T20120011884-A
T20140021225-A
T20070005653-A
T20120025524-A
T20140007062-B
T20130015730-A
T20180002188-B
T20070019245-A
T20090012565-C
T20150021085-A
T20180018498-B
T20190025854-C
T20100015940-B
T20110008016-B
T20160015136-B
T20170023315-B
T20130005847-D
T20080035788-A
T20090002999-A
T20090032182-A
T20170013230-A
T20080010104-A
T20120020109-B
T20130016264-B
T20130024443-A
T20100045440-A
T20130021005-B
T20130003878-A
T20190014937-B
T20190023644-A
T20170013665-A
T20180003648-B
T20120028614-A
T20140002505-A
T20150008898-B
T20130017460-A
T20180022251-A
T20080015755-A
T20100007211-B
T20160009301-B
T20130017277-A
T20060029150-A
T20060039581-B
T20150012924-A
T20070003977-A
T20080002604-A
T20110038875-B
T20160000851-B
T20160003985-A
T20090039613-B
T20070022966-A
T20180004822-A
T20190026530-A
T20070009717-A
T20160020773-A
T20080017709-B
T20150007948-A
T20150004304-A
T20190013852-A
T20200005821-B
T20080016014-A
T20140019906-B
T20090007965-B
T20190007291-C
T20060014761-B
T20160021561-A
T20190013257-A
T20150000904-A
T20150016804-A
T20190002870-B
T20150023354-A
T20150025949-B
T20180020736-A
T20170022948-B
T20140020250-A
T20190004309-C
T20100015413-A
T20060026614-A
T20060043521-A
T20160008790-A
T20190004701-A
T20080009494-B
T20120007297-B
T20140003312-A
T20190001142-A
T20200002195-B
T20170017541-A
T20060023070-B
T20140013252-B
T20160020031-A
T20090044608-A
T20080002620-B
T20120009660-B
T20180023415-A
T20120016263-A
T20160009178-B
T20120021349-A
T20170013297-A
T20070002637-A
T20090002716-A
T20180019033-C
T20180004548-C
T20150024155-A
T20120028247-A
T20120013409-A
T20100022247-A
T20170006930-A
T20090044230-A
T20180014925-A
T20080019652-B
T20120010758-B
T20140006455-B
T20100011526-A
T20080014229-A
T20130017351-A
T20180023806-C
T20090049152-B
T20150020642-A
T20130011439-B
T20140010466-A
T20170011657-A
T20070010025-A
T20060026407-E
T20130024089-B
T20110027071-B
T20170017899-A
T20170000664-B
T20160023314-A
T20100030219-B
T20150008614-A
T20140011581-A
T20190017742-A
T20180007621-A
T20150025933-A
T20070004855-A
T20100034258-A
T20150001533-B
T20200008534-B
T20120012076-B
T20100032450-B
T20190004953-B
T20070036776-B
T20090008531-B
T20140017232-B
T20080015670-B
T20060007624-A
T20180000534-B
T20150006355-A
T20170017156-A
T20170009673-D
T20110018422-C
T20090050165-A
T20140006879-B
T20190012034-C
T20140021281-C
T20160026318-A
T20120017417-B
T20190013089-B
T20130003511-A
T20190002824-A
T20190014584-A
T20110011774-B
T20070014765-A
T20200008746-A
T20170003485-B
T20160019244-B
T20060030337-C
T20200003315-B
T20130000694-B
T20120005121-B
T20140015548-B
T20150017343-A
T20130018926-B
T20160005814-A
T20160011988-B
T20140003888-B
T20060028341-B
T20150017367-B
T20170004828-A
T20160012442-B
T20190004253-A
T20100004938-A
T20120023942-A
T20080041764-B
T20090044906-A
T20100030399-C
T20170014434-A
T20190010137-A
T20080018313-A
T20130026270-A
T20070028477-B
T20060017540-B
T20080031412-B
T20060035830-C
T20070001874-B
T20130015634-A
T20150017222-A
T20100033300-A
T20180018472-C
T20140006064-A
T20110028081-A
T20120023216-B
T20160019885-B
T20150017459-B
T20060041509-A
T20160010368-B
T20180020917-B
T20150001486-A
T20160018576-A
T20130011017-B
T20120027839-A
T20170006193-A
T20090014114-A
T20160011982-A
T20190021164-B
T20190011857-A
T20080008433-C
T20130020215-A
T20120020835-B
T20160015130-A
T20160016768-A
T20100033846-A
T20150008502-A
T20100020369-A
T20070008177-C
T20100004782-A
T20120005648-A
T20140014049-A
T20070003521-A
T20080018644-A
T20100045620-B
T20190006097-A
T20080034761-A
T20150002056-A
T20100047700-A
T20140015801-B
T20160003834-A
T20150021164-A
T20120001489-B
T20110015208-B
T20090044483-B
T20080005401-C
T20170016453-A
T20060020880-B
T20120001457-A
T20080012989-B
T20130023640-A
T20100021825-D
T20070016906-A
T20060022718-B
T20080042333-B
T20200004056-B
T20120018463-A
T20190023638-C
T20190016603-C
T20170021438-B
T20100025778-A
T20150001461-A
T20070004124-A
T20150016873-B
T20070000771-D
T20080040393-A
T20170005590-B
T20080014521-B
T20090016954-A
T20190018569-A
T20110026597-C
T20060006445-A
T20160000465-B
T20070007240-B
T20130012637-A
T20080011559-C
T20160026870-B
T20090012493-A
T20160024874-A
T20160013478-A
T20150016777-A
T20080038856-B
T20200011504-B
T20140018179-A
T20200008194-A
T20100026586-A
T20170008971-A
T20060010042-A
T20190015396-A
T20080036885-C
T20090024063-A
T20150006226-C
T20060029355-B
T20180006080-A
T20150005350-B
T20100022705-B
T20180004301-A
T20190022903-B
T20130021176-B
T20180005164-B
T20200012793-A
T20170020199-A
T20060037159-E
T20190011594-A
T20110039916-B
T20070043293-B
T20120006322-A
T20170021402-A
T20170022187-B
T20080028062-B
T20060037918-A
T20190000036-A
T20100044271-A
T20190008826-A
T20190005020-A
T20070011443-A
T20110040355-A
T20190005168-A
T20170006568-A
T20160021434-D
T20110018180-B
T20180002711-A
T20060009922-A
T20110032817-A
T20130008664-B
T20130021539-B
T20170007464-B
T20140026307-A
T20160001129-A
T20160007564-B
T20150022365-A
T20070010996-A
T20070019165-B
T20200011364-B
T20120026711-A
T20130014092-A
T20120016144-A
T20070003916-B
T20170024775-B
T20100047623-A
T20070045325-B
T20160000923-B
T20150025753-A
T20110034584-A
T20180018392-A
T20150002128-A
T20090040065-C
T20180011348-B
T20150005468-B
T20160009639-A
T20110021137-A
T20120002828-B
T20100001223-A
T20080032716-A
T20080043353-B
T20120025625-A
T20170005847-A
T20090021982-A
T20140023413-B
T20160011116-A
T20140005775-E
T20190017156-A
T20190001856-A
T20140015350-B
T20190012283-A
T20110032215-A
T20150012472-B
T20160004277-A
T20110034881-A
T20060024293-A
T20120003561-A
T20180000504-B
T20060013676-B
T20190006066-B
T20170024163-C
T20180005394-B
T20130008152-C
T20090014260-A
T20170016378-B
T20150013861-B
T20200002764-A
T20110041057-A
T20140018990-A
T20060037980-A
T20190024703-A
T20180021708-A
T20140009145-B
T20070029830-A
T20160020161-A
T20140010097-A
T20140023567-C
T20150014262-A
T20160013118-C
T20180006631-A
T20150005416-A
T20100042225-A
T20100007616-A
T20160001498-B
T20170006236-B
T20200005127-A
T20120016049-A
T20140015416-A
T20140009133-B
T20140020316-A
T20170007525-A
T20120006825-A
T20090051128-A
T20170018784-A
T20170014286-A
T20110020743-B
T20160008360-B
T20070045769-B
T20060029149-B
T20070019644-A
T20180022052-A
T20150015916-A
T20190024380-B
T20070010470-A
T20110033931-C
T20190006633-A
T20070020207-A
T20110000285-B
T20110039816-B
T20130022197-A
T20160000850-A
T20100019204-A
T20150003678-B
